employee_id,base_salary,bonus,salary_band,compa_ratio,last_comp_review_date
17106,194684,19908.97,Band D,0.93,2025-10-21
17107,130958,23006.62,Band B,0.91,2024-08-25
17108,209075,16025.96,Band A,0.82,2025-03-28
17109,199199,7763.38,Band C,1.22,2025-02-02
17110,60068,2725.11,Band A,1.07,2025-12-16
17111,71717,7556.71,Band C,0.76,2025-12-02
17112,56924,1788.69,Band E,0.95,2026-01-23
17113,119312,19001.5,Band C,1.05,2024-07-26
17114,200955,14716.65,Band C,0.8,2026-05-30
17115,175430,28808.94,Band B,1.12,2025-10-01
17116,115480,18798.15,Band B,0.81,2025-12-10
17117,102936,18772.55,Band D,1.0,2024-07-30
17118,187735,31441.04,Band B,1.19,2025-06-18
17119,120171,21383.23,Band B,0.97,2025-04-29
17120,118054,6927.25,Band D,0.81,2024-06-02
17121,61570,10713.09,Band A,0.93,2025-10-23
17122,165591,15862.77,Band B,1.07,2026-05-04
17123,158554,30216.38,Band B,1.09,2024-11-11
17124,135864,15814.8,Band A,0.97,2025-04-19
17125,124922,9888.87,Band E,1.15,2025-06-22
17126,83066,4697.82,Band E,1.23,2024-07-29
17127,78654,8851.92,Band B,1.02,2025-12-26
17128,121272,6938.16,Band C,0.94,2024-08-20
17129,128384,5540.5,Band B,1.05,2026-05-01
17130,57259,4105.96,Band C,1.06,2025-08-18
17131,188621,17557.7,Band D,1.02,2024-11-17
17132,102944,19638.76,Band E,1.18,2025-07-14
17133,118881,17618.69,Band D,1.02,2025-08-09
17134,108156,13394.37,Band D,1.18,2025-02-17
17135,63099,11881.04,Band C,0.9,2025-10-26
17136,131860,22328.56,Band A,1.0,2025-03-29
17137,130025,23616.05,Band D,0.8,2024-08-04
17138,112290,4155.86,Band A,1.23,2026-04-23
17139,165841,28378.53,Band C,0.95,2025-07-24
17140,136841,7942.31,Band E,0.99,2024-06-05
17141,120924,5200.48,Band B,0.87,2024-06-27
17142,96552,14877.63,Band A,0.91,2025-12-19
17143,205101,12618.64,Band C,0.92,2026-03-19
17144,200695,38551.92,Band D,1.19,2025-02-21
17145,108875,4324.48,Band C,1.0,2025-07-24
17146,203870,11400.17,Band E,1.11,2025-07-16
17147,60627,10854.54,Band D,0.91,2024-10-03
17148,59973,2804.67,Band D,0.88,2026-03-01
17149,194930,14923.06,Band C,1.02,2025-10-30
17150,114800,22027.17,Band D,0.98,2025-05-28
17151,99108,10306.05,Band C,0.78,2025-02-26
17152,57532,5638.24,Band D,1.03,2024-07-09
17153,91718,12143.13,Band A,1.01,2025-06-04
17154,207170,33392.33,Band A,1.01,2025-06-08
17155,104170,14825.27,Band C,1.15,2025-06-18
17156,69756,8563.49,Band C,0.79,2025-04-15
17157,114660,6873.43,Band A,1.1,2025-09-17
17158,114840,11256.85,Band A,0.82,2024-11-05
17159,88780,12139.49,Band E,0.85,2025-08-01
17160,173122,29110.56,Band C,1.16,2026-03-09
17161,131970,5589.73,Band D,1.04,2026-03-08
17162,73732,9343.69,Band E,0.82,2026-03-26
17163,158881,15131.48,Band B,1.02,2024-11-27
17164,57184,4345.09,Band C,1.18,2025-10-18
17165,62090,10929.12,Band E,0.84,2025-03-10
17166,162788,14642.55,Band E,0.83,2024-10-07
17167,101461,19134.56,Band B,1.23,2024-12-01
17168,62604,2848.42,Band A,1.12,2024-08-24
17169,170590,9624.71,Band A,1.24,2025-11-09
17170,123105,22395.2,Band E,1.04,2025-07-06
17171,65302,4774.6,Band D,1.08,2024-09-10
17172,163831,21288.81,Band A,1.13,2025-10-02
17173,163457,8997.92,Band E,1.21,2025-12-02
17174,188981,31156.64,Band A,1.2,2025-08-20
17175,203049,18337.34,Band E,0.87,2025-10-04
17176,170107,21470.27,Band E,1.17,2026-01-08
17177,132587,6926.68,Band A,1.1,2026-01-09
17178,69269,10370.01,Band E,0.85,2025-01-29
17179,203059,12694.44,Band B,1.09,2025-11-04
17180,201088,29074.74,Band B,0.79,2024-12-10
17181,93531,13051.85,Band D,1.03,2025-12-16
17182,102935,13526.17,Band B,0.97,2025-09-11
17183,133524,8215.13,Band C,1.05,2025-04-19
17184,128512,18447.21,Band E,0.85,2025-08-18
17185,63098,9216.21,Band A,1.22,2024-07-04
17186,183244,19424.83,Band C,1.2,2025-12-02
17187,105691,12949.68,Band C,1.19,2024-07-18
17188,78555,15307.52,Band C,0.85,2025-04-20
17189,187650,27348.76,Band E,1.2,2026-06-01
17190,193835,12760.69,Band D,0.98,2025-01-06
17191,132812,6569.0,Band D,0.81,2024-12-07
17192,86696,4753.54,Band A,1.16,2025-07-02
17193,158916,7324.15,Band B,0.88,2025-02-18
17194,204035,32060.3,Band B,1.23,2025-12-06
17195,140560,14950.07,Band A,1.17,2026-05-30
17196,73309,3228.54,Band E,1.11,2024-06-06
17197,91107,5378.89,Band B,0.78,2025-06-05
17198,199086,39632.22,Band D,0.78,2025-12-26
17199,145194,26196.15,Band C,0.98,2026-04-08
17200,95766,13573.23,Band C,1.08,2024-10-28
17201,67454,3443.91,Band E,1.14,2025-07-01
17202,138377,6065.68,Band A,1.2,2025-09-18
17203,135099,13001.4,Band E,1.15,2024-11-25
17204,188019,15614.39,Band C,0.83,2025-06-17
17205,117352,18671.5,Band E,1.15,2025-01-29
17206,185331,30812.55,Band B,1.06,2025-07-07
17207,188188,13915.17,Band E,1.14,2025-01-28
17208,92182,4964.95,Band A,0.81,2024-09-24
17209,71436,11514.21,Band B,1.16,2026-02-25
17210,79685,13592.89,Band E,0.81,2025-09-23
17211,195158,7777.86,Band B,1.23,2024-11-03
17212,159841,13215.28,Band E,0.82,2024-06-12
17213,66320,7122.64,Band B,1.17,2025-01-13
17214,154411,29643.62,Band E,0.78,2025-01-07
17215,197266,26869.78,Band B,1.06,2026-02-28
17216,60803,8698.45,Band E,1.15,2025-02-20
17217,82536,7053.95,Band D,1.22,2025-07-26
17218,203389,13211.9,Band C,1.24,2024-11-30
17219,116046,22328.2,Band E,0.87,2026-02-25
17220,106988,9040.62,Band C,0.86,2024-07-04
17221,65097,6333.65,Band D,1.09,2025-10-27
17222,108526,4446.31,Band A,0.95,2024-11-24
17223,192726,16917.93,Band B,1.24,2025-04-21
17224,111583,20043.85,Band E,0.98,2024-10-13
17225,155591,22592.77,Band B,0.77,2024-09-19
17226,65448,12253.3,Band D,0.94,2026-01-19
17227,76197,8534.58,Band C,0.94,2026-05-24
17228,134141,11795.04,Band D,0.8,2025-11-05
17229,64398,4386.04,Band B,1.11,2025-01-26
17230,127699,17436.68,Band C,1.02,2025-03-05
17231,118287,14722.3,Band E,0.95,2024-09-07
17232,105704,3431.17,Band D,0.94,2025-02-04
17233,131561,4011.14,Band D,1.15,2025-12-23
17234,70414,13458.38,Band A,0.92,2026-01-21
17235,165118,5101.6,Band E,0.93,2024-11-19
17236,193788,18819.13,Band B,1.22,2024-06-13
17237,193109,21335.39,Band A,1.01,2025-09-08
17238,130443,25478.6,Band B,0.9,2025-05-04
17239,61973,11692.95,Band B,1.11,2025-04-16
17240,120722,13369.93,Band A,0.87,2025-05-15
17241,131303,7500.26,Band E,0.79,2026-03-10
17242,90410,7863.05,Band E,1.05,2024-08-21
17243,112355,17939.18,Band B,1.11,2025-11-11
17244,160744,13353.74,Band D,1.17,2024-10-01
17245,106334,21076.99,Band D,0.92,2025-06-25
17246,63182,5998.86,Band E,1.14,2025-05-30
17247,60028,6156.19,Band A,1.05,2024-07-07
17248,122986,14290.83,Band D,1.22,2025-11-16
17249,147249,20654.4,Band A,1.09,2025-03-13
17250,193598,35455.55,Band B,1.14,2024-12-12
17251,172906,33187.18,Band D,1.16,2024-10-15
17252,101253,16038.79,Band D,1.19,2026-01-28
17253,113737,8705.73,Band C,0.81,2024-06-28
17254,121517,23189.37,Band D,1.11,2024-11-08
17255,193204,8351.1,Band D,0.91,2025-06-19
17256,194754,12574.73,Band C,0.84,2025-09-12
17257,188462,36078.28,Band D,1.03,2024-08-21
17258,127657,14292.01,Band C,0.78,2026-03-09
17259,65241,7147.82,Band B,0.86,2024-10-10
17260,171968,18370.02,Band B,0.85,2024-06-03
17261,74449,7900.72,Band D,1.0,2025-09-01
17262,180491,21562.76,Band D,1.07,2025-03-31
17263,181865,7829.78,Band B,1.15,2025-12-25
17264,186006,23411.55,Band B,1.16,2025-06-14
17265,209592,30019.59,Band D,0.84,2025-07-01
17266,77251,7696.01,Band C,1.07,2025-06-06
17267,171764,11341.16,Band D,1.11,2026-05-08
17268,112627,18193.13,Band E,0.95,2025-08-26
17269,182711,27687.37,Band D,1.0,2025-08-02
17270,120221,3617.5,Band E,0.8,2026-01-20
17271,105893,8738.66,Band A,0.88,2024-12-26
17272,76547,7478.32,Band D,1.13,2026-01-30
17273,59831,6521.01,Band A,0.8,2026-02-01
17274,146502,23272.63,Band C,1.03,2024-06-18
17275,110552,21025.9,Band D,0.98,2025-11-14
17276,177374,13977.32,Band A,1.16,2024-06-24
17277,143482,8055.92,Band D,1.23,2024-10-12
17278,100666,9767.24,Band C,0.86,2026-01-26
17279,121379,8927.64,Band A,1.01,2026-03-27
17280,206559,28328.45,Band A,1.2,2024-10-06
17281,156833,25042.39,Band A,0.79,2024-08-29
17282,203850,21824.62,Band E,1.12,2025-08-07
17283,191208,13351.45,Band A,0.85,2025-01-17
17284,175152,18211.58,Band A,0.97,2025-05-21
17285,152177,6982.88,Band B,1.12,2025-02-15
17286,114075,5087.63,Band D,0.86,2025-03-19
17287,167773,17122.17,Band C,1.01,2025-02-05
17288,157524,23505.5,Band C,1.06,2024-11-20
17289,78044,2606.14,Band D,0.96,2024-08-27
17290,73457,10551.84,Band B,0.78,2025-04-30
17291,76082,8792.09,Band E,1.04,2025-05-19
17292,153594,23065.62,Band D,1.18,2026-04-06
17293,107647,4729.82,Band B,0.87,2025-05-23
17294,88063,17610.79,Band E,1.04,2025-02-19
17295,136536,21799.34,Band B,1.0,2025-06-06
17296,128522,6445.31,Band B,1.22,2024-10-24
17297,79601,8803.98,Band A,1.11,2025-01-01
17298,103696,12580.45,Band B,0.95,2025-02-22
17299,139174,20380.18,Band D,1.11,2025-04-28
17300,131613,14224.41,Band B,1.22,2025-03-01
17301,97993,12094.83,Band B,0.88,2026-04-27
17302,169559,15772.51,Band C,0.79,2025-07-03
17303,174700,24703.61,Band D,1.2,2026-05-15
17304,68306,4549.82,Band C,1.06,2024-11-30
17305,146058,12719.66,Band E,1.02,2024-09-17
17306,68167,5485.41,Band B,1.0,2026-03-21
17307,208536,39272.08,Band D,1.17,2025-03-05
17308,82229,4090.81,Band A,0.9,2026-05-05
17309,197026,21091.02,Band C,0.88,2025-06-15
17310,86220,15462.63,Band B,1.06,2026-03-24
17311,95991,7550.47,Band A,0.87,2026-04-26
17312,97968,14413.5,Band A,0.78,2025-03-26
17313,78799,8100.75,Band B,0.81,2025-12-16
17314,144670,17079.4,Band E,1.21,2025-11-29
17315,183248,25523.81,Band C,1.13,2026-01-10
17316,100923,5361.6,Band C,1.2,2026-01-15
17317,81062,9063.54,Band E,1.12,2024-11-24
17318,90224,11643.24,Band A,1.16,2025-07-05
17319,55139,7866.78,Band E,1.14,2026-05-19
17320,67069,11983.61,Band D,1.14,2025-05-19
17321,62143,10323.33,Band C,1.17,2024-08-17
17322,184820,35486.99,Band E,1.1,2024-06-04
17323,165745,12400.76,Band C,1.17,2025-10-07
17324,180736,31094.88,Band E,1.11,2024-12-18
17325,136477,11111.75,Band A,1.24,2025-05-25
17326,184923,8357.6,Band E,0.86,2025-03-08
17327,148190,18251.63,Band D,1.2,2025-03-27
17328,130294,8458.99,Band E,1.15,2024-09-20
17329,195338,24952.29,Band C,1.22,2026-02-28
17330,162891,26045.86,Band C,0.82,2025-08-22
17331,148781,18335.46,Band A,1.06,2024-11-13
17332,79945,7480.17,Band E,0.75,2026-05-30
17333,97391,10214.65,Band E,0.99,2024-06-21
17334,83109,4124.73,Band B,0.9,2024-11-04
17335,138202,4889.76,Band D,1.2,2025-08-03
17336,102472,19453.99,Band A,0.96,2025-06-07
17337,108791,12187.44,Band D,1.08,2025-11-12
17338,111485,3994.79,Band B,0.94,2025-11-30
17339,96055,17718.62,Band D,1.08,2025-01-26
17340,118416,4815.39,Band B,0.88,2026-03-06
17341,172120,16424.2,Band C,1.21,2025-01-30
17342,170014,13810.11,Band E,0.99,2024-07-27
17343,116169,8137.16,Band E,1.05,2024-12-06
17344,87911,10907.83,Band A,1.03,2024-08-28
17345,124243,4095.79,Band D,1.07,2024-09-06
17346,155254,13446.47,Band B,1.04,2024-09-02
17347,120233,3608.39,Band E,0.9,2024-07-12
17348,149238,29768.89,Band A,1.12,2026-03-01
17349,55423,3552.55,Band E,1.2,2026-06-02
17350,70932,9932.81,Band C,1.06,2025-06-08
17351,148972,18090.17,Band B,0.75,2026-03-16
17352,141764,20019.17,Band A,0.97,2026-01-09
17353,120714,16972.77,Band D,0.79,2024-08-05
17354,129390,20116.45,Band C,1.15,2025-02-26
17355,183761,17920.84,Band A,0.98,2024-08-31
17356,84541,15257.5,Band D,0.97,2025-06-17
17357,132980,21690.21,Band E,0.86,2024-11-13
17358,201202,15915.28,Band B,0.82,2025-12-05
17359,85588,12450.37,Band A,1.07,2026-04-01
17360,188815,8372.49,Band D,0.79,2024-07-23
17361,139547,24233.61,Band A,1.15,2025-10-21
17362,139121,23909.6,Band D,0.85,2025-02-26
17363,204874,29023.54,Band C,1.08,2025-07-15
17364,209901,17547.52,Band D,0.84,2025-10-16
17365,142069,13359.54,Band A,1.07,2026-01-08
17366,155368,23985.37,Band E,1.0,2024-10-16
17367,174176,20043.73,Band D,0.83,2025-03-09
17368,98170,15634.62,Band E,0.88,2026-06-01
17369,87032,3801.64,Band C,0.93,2024-12-22
17370,101562,11246.86,Band E,0.93,2024-08-21
17371,82196,13867.1,Band D,1.05,2026-01-27
17372,60471,3974.91,Band E,0.99,2025-06-27
17373,74362,2685.93,Band E,0.86,2024-12-12
17374,74124,6434.61,Band D,1.17,2024-09-24
17375,153146,25863.36,Band C,1.21,2026-01-18
17376,142879,11143.61,Band C,0.85,2025-06-14
17377,175160,12396.77,Band A,0.92,2024-09-12
17378,156859,15089.64,Band D,1.01,2025-01-09
17379,145848,27562.46,Band B,1.0,2025-03-16
17380,81945,3331.22,Band E,1.24,2025-04-22
17381,84656,7952.74,Band E,1.0,2025-02-03
17382,161354,5309.36,Band E,1.03,2026-04-02
17383,59870,10265.77,Band D,0.93,2025-07-27
17384,174450,26251.29,Band D,1.03,2024-12-28
17385,162501,22123.07,Band C,0.86,2025-10-09
17386,207390,27191.38,Band B,0.91,2024-07-11
17387,63248,8938.85,Band A,1.08,2024-06-13
17388,128282,13795.89,Band B,1.24,2025-08-02
17389,190955,17890.05,Band C,1.08,2025-03-23
17390,87045,4449.82,Band A,1.04,2024-11-22
17391,177079,17620.86,Band E,1.14,2025-08-17
17392,191556,20999.5,Band C,0.95,2025-05-18
17393,158857,12164.38,Band C,0.92,2026-06-02
17394,120924,10101.31,Band B,0.96,2025-04-20
17395,184404,35918.58,Band E,1.0,2026-03-01
17396,88246,7612.42,Band D,0.87,2024-09-20
17397,194636,27455.86,Band E,1.06,2025-11-24
17398,88105,6470.16,Band C,0.87,2026-03-12
17399,132368,19793.61,Band B,1.11,2025-07-12
17400,166696,16547.23,Band A,1.05,2026-04-28
17401,185754,27395.2,Band D,0.75,2025-07-26
17402,145463,14382.01,Band E,1.24,2025-01-20
17403,145776,25448.2,Band D,0.97,2024-11-01
17404,186823,16108.69,Band A,1.22,2024-09-23
17405,106662,11647.94,Band C,0.91,2025-06-05
17406,98400,3056.14,Band B,1.23,2025-12-09
17407,129912,16965.44,Band B,1.06,2025-03-28
17408,100918,8854.6,Band E,1.05,2025-08-31
17409,121012,19532.57,Band B,0.99,2024-07-14
17410,153368,19260.81,Band E,1.17,2025-02-04
17411,189253,30789.46,Band D,0.77,2025-05-28
17412,69450,6462.8,Band B,0.96,2025-03-12
17413,166195,26265.04,Band E,0.91,2025-01-20
17414,207200,29985.84,Band E,1.11,2026-04-10
17415,57682,6202.95,Band C,0.85,2025-11-11
17416,113361,21106.81,Band B,0.96,2025-05-26
17417,197699,34426.62,Band C,0.87,2024-08-11
17418,171624,18484.86,Band C,1.12,2025-09-10
17419,83148,11911.11,Band E,0.95,2026-02-08
17420,174880,21727.7,Band A,1.11,2024-07-23
17421,144388,12145.28,Band E,0.99,2025-09-14
17422,109230,11705.94,Band E,1.1,2026-04-17
17423,199820,16266.35,Band B,1.07,2026-01-31
17424,104399,18797.71,Band C,0.94,2025-02-12
17425,112155,12734.1,Band B,0.9,2024-10-30
17426,68547,6531.31,Band C,1.18,2026-01-27
17427,124278,19137.0,Band D,0.88,2025-04-09
17428,122939,15743.42,Band C,0.93,2025-05-23
17429,191095,36690.21,Band B,1.23,2025-07-07
17430,58154,6308.1,Band C,1.17,2025-09-03
17431,118002,15847.56,Band C,0.79,2024-11-23
17432,123811,24274.25,Band B,0.84,2025-02-17
17433,99017,15361.82,Band B,0.79,2024-08-10
17434,58952,8151.35,Band C,1.04,2025-01-18
17435,146530,4869.8,Band A,1.0,2026-02-22
17436,159685,7620.43,Band A,1.17,2025-07-04
17437,193828,35034.0,Band E,1.04,2025-06-24
17438,201856,20783.83,Band A,1.12,2025-05-17
17439,102151,5784.38,Band E,0.8,2025-06-28
17440,100147,13047.8,Band D,0.89,2025-09-08
17441,127407,24979.35,Band C,0.94,2024-08-21
17442,130808,23724.62,Band C,1.12,2024-11-09
17443,122346,9310.05,Band E,1.01,2024-08-02
17444,202901,33303.54,Band E,1.09,2025-09-15
17445,91233,16901.02,Band C,0.93,2026-01-12
17446,93859,7227.08,Band E,1.1,2024-10-21
17447,131764,15377.78,Band B,0.81,2025-02-16
17448,161459,14043.18,Band D,0.9,2026-05-27
17449,104395,20560.82,Band C,1.07,2025-10-14
17450,174458,28492.78,Band C,1.16,2026-05-31
17451,205376,39672.28,Band D,0.83,2025-11-03
17452,206065,34150.95,Band E,0.98,2026-05-11
17453,86349,6627.06,Band C,0.92,2024-09-19
17454,182408,16119.29,Band C,0.88,2025-09-20
17455,96585,8179.93,Band B,1.12,2024-06-21
17456,118200,22604.61,Band D,0.94,2024-11-21
17457,145746,25334.63,Band B,1.14,2025-12-01
17458,200589,21696.46,Band B,0.77,2025-12-14
17459,208636,23603.88,Band E,1.22,2026-05-30
17460,201962,21424.62,Band B,0.84,2026-02-10
17461,78207,8139.79,Band E,0.89,2025-11-02
17462,173946,21762.3,Band D,1.11,2024-06-22
17463,81399,11499.13,Band D,0.9,2026-02-05
17464,150423,28924.27,Band D,0.85,2025-02-21
17465,66714,9818.91,Band A,1.16,2024-07-14
17466,182312,19856.98,Band C,1.15,2025-10-04
17467,121423,8925.02,Band C,1.18,2024-06-14
17468,118406,4092.32,Band E,1.05,2024-08-03
17469,198692,35340.11,Band D,0.96,2024-09-25
17470,92132,5971.05,Band A,0.76,2025-04-28
17471,188753,33641.75,Band A,0.84,2025-11-21
17472,157706,20903.58,Band A,1.21,2025-07-25
17473,186733,20522.15,Band D,1.24,2024-07-26
17474,82997,15052.85,Band A,0.97,2025-10-01
17475,194090,21771.66,Band A,1.06,2025-07-05
17476,180082,29073.97,Band B,0.78,2025-11-28
17477,156080,27248.84,Band A,0.95,2024-11-05
17478,66215,4687.32,Band E,0.78,2025-01-31
17479,146669,27333.41,Band A,1.08,2024-08-25
17480,105847,16064.66,Band D,1.06,2026-02-21
17481,142521,15220.07,Band A,0.85,2026-04-17
17482,71526,12517.55,Band C,1.05,2026-05-08
17483,68512,12208.36,Band D,1.22,2025-03-11
17484,97136,3760.92,Band B,0.92,2024-12-26
17485,181700,24179.5,Band C,0.98,2025-08-12
17486,207728,24036.34,Band C,0.92,2026-05-24
17487,95999,6097.3,Band A,0.82,2025-03-19
17488,96704,7073.66,Band D,1.06,2025-11-19
17489,85509,5980.85,Band C,1.16,2025-04-07
17490,168321,6271.61,Band A,1.14,2024-08-17
17491,121565,3745.07,Band B,1.18,2025-03-12
17492,203211,13365.99,Band A,1.2,2025-12-23
17493,81715,8568.16,Band C,1.14,2024-07-28
17494,127678,6983.52,Band E,1.15,2024-12-06
17495,205055,39288.19,Band B,0.87,2025-08-10
17496,160419,25697.35,Band C,0.93,2026-04-26
17497,184814,21296.26,Band E,1.24,2025-01-21
17498,103934,13838.38,Band E,0.87,2025-01-27
17499,70543,9269.56,Band C,1.23,2025-03-15
17500,196832,11593.51,Band A,1.09,2024-10-22
17501,190631,27742.55,Band B,1.0,2024-12-28
17502,156953,14971.85,Band D,0.84,2025-06-05
17503,63082,3895.76,Band C,0.87,2026-03-23
17504,117637,14739.48,Band C,1.11,2025-11-07
17505,138869,8086.99,Band B,0.89,2024-07-12
17506,208511,24083.03,Band C,1.19,2024-11-05
17507,58196,2815.63,Band E,0.76,2024-12-29
17508,143698,22778.79,Band C,0.84,2025-09-06
17509,188070,11495.98,Band D,0.99,2025-06-25
17510,112927,12171.35,Band B,0.8,2024-12-02
17511,189983,11485.86,Band A,1.06,2026-04-30
17512,199931,6451.16,Band C,0.88,2024-12-13
17513,113727,10350.56,Band B,1.05,2024-10-25
17514,101782,13937.25,Band A,1.05,2025-05-28
17515,104809,15215.2,Band B,1.11,2025-08-01
17516,172116,15391.8,Band C,1.22,2024-08-22
17517,89002,14482.79,Band A,0.87,2025-05-31
17518,140338,13382.9,Band A,0.78,2025-11-26
17519,175321,21355.29,Band A,0.82,2024-09-22
17520,133250,13485.32,Band C,0.89,2025-09-29
17521,115157,6289.05,Band A,1.01,2025-06-23
17522,193820,33304.92,Band E,1.16,2025-12-28
17523,59700,4777.26,Band B,0.95,2025-12-11
17524,147871,20049.9,Band D,1.04,2026-03-12
17525,143868,12705.54,Band B,1.14,2026-04-24
17526,191239,10553.3,Band D,0.84,2024-09-01
17527,174596,27917.54,Band B,0.76,2024-09-08
17528,166388,14442.89,Band A,0.81,2025-03-11
17529,133778,26092.28,Band C,0.97,2025-11-08
17530,157992,21221.61,Band D,0.85,2025-04-09
17531,123594,23221.98,Band B,1.19,2024-12-31
17532,62037,6501.58,Band D,0.78,2024-11-26
17533,176381,24192.4,Band A,0.84,2025-12-07
17534,103728,12897.3,Band A,1.2,2024-12-25
17535,59194,8630.99,Band E,1.07,2026-02-04
17536,106635,11916.05,Band A,1.22,2024-07-08
17537,175049,26445.65,Band B,0.95,2025-12-28
17538,70176,5194.57,Band D,1.1,2025-06-28
17539,64605,6444.33,Band D,0.98,2025-05-01
17540,155841,20106.09,Band A,1.12,2025-11-05
17541,81168,6050.37,Band D,1.01,2025-10-01
17542,108355,13208.01,Band C,1.02,2024-08-03
17543,87771,6363.04,Band C,0.93,2025-04-20
17544,130476,24692.29,Band B,1.04,2025-12-07
17545,107812,21462.99,Band C,0.88,2025-12-13
17546,179468,33204.87,Band E,1.07,2025-05-03
17547,86930,16825.38,Band E,0.82,2024-10-29
17548,180221,8355.3,Band E,1.03,2026-01-24
17549,153011,27490.31,Band E,1.23,2026-05-29
17550,131222,23598.66,Band A,1.23,2025-02-07
17551,86404,15308.09,Band C,1.14,2024-10-01
17552,168168,17668.58,Band A,0.95,2025-01-21
17553,147094,13384.63,Band D,1.08,2024-09-22
17554,164177,32312.15,Band D,1.18,2026-03-10
17555,188490,8222.28,Band D,0.81,2024-10-26
17556,119201,12164.61,Band A,1.24,2024-06-08
17557,195161,30006.96,Band E,0.91,2026-02-01
17558,198295,18417.66,Band B,0.79,2026-02-16
17559,153840,28748.54,Band D,1.15,2026-05-27
17560,75622,11331.68,Band A,0.87,2024-07-11
17561,99346,16371.54,Band B,0.94,2025-11-02
17562,68363,10347.17,Band B,0.83,2026-05-29
17563,71199,7507.15,Band B,1.03,2024-09-11
17564,169556,10934.78,Band D,0.96,2025-12-30
17565,204419,28979.78,Band D,0.95,2024-09-19
17566,93779,13177.65,Band A,1.18,2025-06-30
17567,178391,7802.93,Band B,0.97,2025-09-17
17568,183693,31683.15,Band D,1.11,2025-10-06
17569,127573,22830.09,Band B,1.11,2026-01-26
17570,197998,10495.99,Band D,1.05,2025-06-12
17571,115871,5960.32,Band E,0.88,2024-09-12
17572,128827,13487.91,Band E,1.09,2024-12-15
17573,101915,15282.27,Band D,0.91,2025-11-18
17574,69472,9171.7,Band B,1.23,2025-07-06
17575,59966,10418.16,Band A,0.97,2024-11-10
17576,152535,18263.03,Band C,1.19,2026-02-16
17577,163121,28765.86,Band C,0.86,2025-08-24
17578,129466,7850.17,Band D,1.0,2024-06-11
17579,88131,9360.31,Band C,0.95,2025-06-19
17580,63496,3166.69,Band A,0.75,2025-10-23
17581,185905,25322.4,Band B,1.13,2025-08-21
17582,98654,6511.96,Band E,0.87,2024-07-12
17583,148395,27831.33,Band C,0.79,2026-03-30
17584,91184,14809.67,Band B,1.1,2025-12-05
17585,98848,10958.25,Band E,0.98,2024-11-11
17586,62235,7038.57,Band C,0.95,2025-12-15
17587,162753,16886.96,Band E,1.18,2024-09-15
17588,134558,4926.94,Band E,1.17,2025-09-28
