employee_id,review_cycle,performance_rating,potential_rating,review_submitted_date,promotion_recommendation
17849,2024-H2,3,Medium,2026-01-18,Yes
17849,2025-H1,3,Medium,2026-03-11,No
17849,2025-H2,4,Low,2026-03-02,No
17850,2024-H1,3,High,2025-09-12,No
17850,2024-H2,1,Medium,2026-03-28,No
17850,2025-H1,3,High,2025-11-03,No
17850,2025-H2,3,Low,2024-12-01,No
17851,2024-H1,5,Low,2025-04-19,No
17851,2024-H2,3,High,2025-03-07,No
17851,2025-H1,3,Low,2025-01-09,No
17851,2025-H2,3,High,2024-10-15,No
17852,2024-H1,5,Medium,2025-10-04,No
17852,2024-H2,4,Medium,2025-03-12,No
17852,2025-H1,4,Medium,2025-02-03,No
17852,2025-H2,5,Medium,2024-11-05,No
17853,2024-H1,3,High,2026-03-17,Yes
17853,2024-H2,3,Low,2026-02-05,No
17853,2025-H1,4,Low,2024-09-08,No
17853,2025-H2,3,Medium,2025-10-20,No
17854,2024-H1,1,Medium,2024-12-17,No
17854,2024-H2,3,Low,2025-05-20,No
17854,2025-H1,3,Medium,2026-01-07,No
17854,2025-H2,3,Medium,2024-10-14,No
17855,2024-H1,3,Medium,2024-10-07,No
17855,2024-H2,4,High,2025-01-09,No
17855,2025-H1,4,Medium,2026-02-05,No
17855,2025-H2,3,Medium,2026-01-17,No
17856,2024-H1,4,Medium,2025-05-27,Yes
17856,2024-H2,3,Medium,2025-03-03,No
17856,2025-H1,2,Medium,2024-06-25,No
17856,2025-H2,2,Medium,2025-01-18,Yes
17857,2024-H1,3,Medium,2025-03-05,No
17857,2024-H2,3,Medium,2025-06-20,No
17857,2025-H1,3,High,2026-01-25,No
17857,2025-H2,4,Medium,2025-02-15,No
17858,2024-H1,5,Low,2024-11-04,Yes
17858,2024-H2,4,Medium,2025-12-31,No
17858,2025-H1,3,Medium,2026-04-17,No
17858,2025-H2,3,Low,2024-12-03,Yes
17859,2024-H1,3,Medium,2025-09-24,No
17859,2024-H2,3,Medium,2026-03-11,No
17859,2025-H1,3,Low,2026-04-02,No
17859,2025-H2,3,Medium,2025-09-03,No
17860,2024-H1,2,Medium,2025-11-14,No
17860,2024-H2,4,Medium,2025-08-26,No
17860,2025-H1,2,Low,2024-11-09,No
17860,2025-H2,2,Medium,2024-08-07,No
17861,2024-H1,4,High,2025-02-08,No
17861,2024-H2,3,Medium,2025-05-01,No
17861,2025-H1,3,Medium,2024-12-01,Yes
17861,2025-H2,3,High,2025-12-18,No
17862,2024-H1,4,Medium,2026-05-25,No
17862,2024-H2,4,Medium,2026-01-12,No
17862,2025-H1,1,High,2025-03-01,Yes
17862,2025-H2,4,Medium,2026-01-02,No
17863,2024-H1,2,Medium,2025-11-12,No
17863,2024-H2,4,Low,2026-05-10,Yes
17863,2025-H1,4,Medium,2025-07-28,No
17863,2025-H2,3,Medium,2024-07-05,No
17864,2024-H1,3,Medium,2025-04-21,No
17864,2024-H2,2,Medium,2025-10-12,No
17864,2025-H1,2,High,2026-04-02,Yes
17864,2025-H2,3,Medium,2024-12-08,No
17865,2024-H1,4,High,2026-02-20,No
17865,2024-H2,3,Low,2025-02-15,No
17865,2025-H1,4,Medium,2024-09-14,No
17865,2025-H2,5,Medium,2025-05-22,No
17866,2024-H1,5,Medium,2024-12-18,No
17866,2024-H2,3,Medium,2025-05-30,No
17866,2025-H1,3,Medium,2024-10-07,No
17866,2025-H2,4,Medium,2026-04-24,No
17867,2024-H1,3,Medium,2025-01-05,No
17867,2024-H2,3,Low,2025-11-17,No
17867,2025-H1,3,Medium,2024-11-10,No
17867,2025-H2,4,High,2026-04-22,Yes
17868,2024-H1,4,Medium,2025-10-29,Yes
17868,2024-H2,3,High,2025-03-03,No
17868,2025-H1,3,Low,2026-05-13,No
17868,2025-H2,4,Low,2024-06-26,No
17869,2024-H1,3,High,2025-04-19,Yes
17869,2024-H2,5,Medium,2025-10-05,Yes
17869,2025-H1,4,High,2026-01-23,No
17869,2025-H2,4,High,2026-01-04,No
17870,2024-H1,3,Medium,2025-11-27,No
17870,2024-H2,5,Low,2025-09-25,No
17870,2025-H1,3,Low,2025-10-24,No
17870,2025-H2,3,Low,2026-04-18,Yes
17871,2024-H1,3,Medium,2026-04-08,No
17871,2024-H2,4,Medium,2025-07-27,No
17871,2025-H1,2,Medium,2026-03-15,No
17871,2025-H2,4,High,2024-10-31,No
17872,2024-H1,1,Low,2025-12-29,No
17872,2024-H2,4,High,2025-03-11,Yes
17872,2025-H1,5,Medium,2026-05-23,No
17872,2025-H2,2,High,2024-12-26,No
17873,2024-H1,2,Medium,2025-12-15,No
17873,2024-H2,3,Medium,2024-08-11,No
17873,2025-H1,3,Medium,2024-09-02,No
17873,2025-H2,4,High,2024-10-07,No
17874,2024-H1,3,Medium,2024-11-07,No
17874,2024-H2,3,Medium,2024-09-21,No
17874,2025-H1,3,Medium,2025-01-01,No
17874,2025-H2,3,Medium,2024-08-17,Yes
17875,2024-H1,4,High,2024-10-03,No
17875,2024-H2,3,Medium,2024-09-17,No
17875,2025-H1,4,Medium,2026-02-01,No
17875,2025-H2,3,Medium,2024-11-18,Yes
17876,2024-H1,3,High,2024-10-18,No
17876,2024-H2,3,Medium,2025-04-03,No
17876,2025-H1,3,High,2024-11-15,No
17876,2025-H2,3,Medium,2025-08-04,No
17877,2024-H1,4,High,2026-05-12,No
17877,2024-H2,3,Medium,2025-07-01,No
17877,2025-H1,3,Medium,2025-07-21,No
17877,2025-H2,3,High,2025-08-19,No
17878,2024-H1,3,Medium,2026-05-02,No
17878,2024-H2,4,Low,2025-06-23,No
17878,2025-H1,4,High,2025-05-25,No
17878,2025-H2,3,Medium,2025-11-23,No
17879,2024-H1,4,High,2025-04-22,No
17879,2024-H2,3,Low,2025-03-31,No
17879,2025-H1,3,High,2025-10-03,No
17879,2025-H2,4,Medium,2026-01-21,No
17880,2024-H1,1,Medium,2025-06-21,No
17880,2024-H2,4,Medium,2025-02-10,No
17880,2025-H1,3,Medium,2025-01-25,No
17880,2025-H2,4,Medium,2025-07-13,No
17881,2024-H1,4,Medium,2026-04-03,No
17881,2024-H2,4,Low,2026-03-17,No
17881,2025-H1,4,High,2025-03-11,No
17881,2025-H2,4,Low,2026-01-05,No
17882,2024-H1,2,Medium,2024-06-26,No
17882,2024-H2,2,Medium,2025-12-03,No
17882,2025-H1,5,Medium,2025-12-11,No
17882,2025-H2,3,Medium,2025-04-28,Yes
17883,2024-H1,2,Medium,2024-11-30,No
17883,2024-H2,5,Medium,2025-03-28,No
17883,2025-H1,4,Low,2025-07-25,No
17883,2025-H2,3,Medium,2025-05-22,No
17884,2024-H1,4,Medium,2024-08-01,No
17884,2024-H2,4,Low,2024-10-17,No
17884,2025-H1,3,Medium,2025-07-22,Yes
17884,2025-H2,4,High,2025-07-02,No
17885,2024-H1,3,Medium,2025-05-27,No
17885,2024-H2,3,Medium,2026-05-18,No
17885,2025-H1,3,Medium,2024-10-17,No
17885,2025-H2,3,Medium,2025-06-25,No
17886,2024-H1,3,Medium,2024-12-31,Yes
17886,2024-H2,3,Medium,2026-03-12,No
17886,2025-H1,3,Medium,2026-05-15,No
17886,2025-H2,4,Medium,2025-01-30,No
17887,2024-H1,2,Medium,2025-04-21,Yes
17887,2024-H2,3,Medium,2025-07-27,No
17887,2025-H1,5,High,2024-08-21,No
17887,2025-H2,3,Medium,2024-06-08,No
17888,2024-H1,4,Medium,2024-10-20,No
17888,2024-H2,3,Medium,2026-05-25,No
17888,2025-H1,2,High,2025-08-13,No
17888,2025-H2,2,Medium,2025-01-02,No
17889,2024-H1,5,Medium,2025-08-05,No
17889,2024-H2,3,High,2026-05-17,No
17889,2025-H1,3,Medium,2026-01-29,No
17889,2025-H2,3,Medium,2024-07-25,No
17890,2024-H1,3,High,2024-08-11,No
17890,2024-H2,3,Medium,2025-09-24,Yes
17890,2025-H1,4,Low,2026-05-27,No
17890,2025-H2,3,Medium,2025-04-21,No
17891,2024-H1,5,Medium,2025-12-28,No
17891,2024-H2,3,Medium,2025-02-08,No
17891,2025-H1,3,High,2025-08-05,Yes
17891,2025-H2,5,Medium,2025-04-04,Yes
17892,2024-H1,4,Medium,2025-09-30,No
17892,2024-H2,3,High,2026-03-24,No
17892,2025-H1,3,High,2026-05-29,No
17892,2025-H2,4,Low,2024-09-13,No
17893,2024-H1,4,High,2025-12-09,Yes
17893,2024-H2,3,Medium,2025-08-16,No
17893,2025-H1,3,Medium,2025-11-17,No
17893,2025-H2,4,Medium,2025-04-21,Yes
17894,2024-H1,5,Medium,2024-11-30,No
17894,2024-H2,3,High,2026-05-03,No
17894,2025-H1,4,Medium,2025-08-20,No
17894,2025-H2,4,High,2026-05-14,No
17895,2024-H1,3,Medium,2025-03-14,No
17895,2024-H2,3,Medium,2025-02-13,No
17895,2025-H1,3,High,2024-06-14,Yes
17895,2025-H2,4,Medium,2024-11-28,No
17896,2024-H1,1,Low,2024-11-07,Yes
17896,2024-H2,3,Medium,2025-04-05,No
17896,2025-H1,2,High,2026-04-20,No
17896,2025-H2,2,Medium,2024-10-02,No
17897,2024-H1,4,Medium,2024-09-07,No
17897,2024-H2,2,Medium,2025-09-21,No
17897,2025-H1,4,Medium,2026-01-26,No
17897,2025-H2,4,Medium,2025-09-08,No
17898,2024-H1,4,Medium,2025-03-25,No
17898,2024-H2,3,Medium,2025-03-08,No
17898,2025-H1,3,Medium,2026-04-29,No
17898,2025-H2,3,Medium,2024-08-15,No
17899,2024-H1,3,Medium,2025-09-14,No
17899,2024-H2,3,Medium,2025-11-21,No
17899,2025-H1,4,Medium,2025-09-04,No
17899,2025-H2,1,Medium,2025-11-26,No
17900,2024-H1,3,Medium,2026-06-02,No
17900,2024-H2,4,Medium,2024-11-27,No
17900,2025-H1,4,Low,2026-05-15,No
17900,2025-H2,4,Low,2025-07-10,No
17901,2024-H1,3,Medium,2025-08-21,No
17901,2024-H2,3,Medium,2025-04-26,No
17901,2025-H1,4,Medium,2024-06-23,No
17901,2025-H2,3,Medium,2024-10-20,No
17902,2024-H1,3,Low,2025-07-25,Yes
17902,2024-H2,2,Medium,2024-08-19,No
17902,2025-H1,3,Medium,2026-05-20,No
17902,2025-H2,3,Medium,2026-03-07,No
17903,2024-H1,4,Medium,2025-10-08,No
17903,2024-H2,4,Medium,2024-08-09,No
17903,2025-H1,3,Medium,2024-12-25,No
17903,2025-H2,3,Medium,2025-05-12,Yes
17904,2024-H1,3,High,2025-02-19,No
17904,2024-H2,1,Medium,2024-10-09,No
17904,2025-H1,3,Medium,2025-11-26,No
17904,2025-H2,3,Medium,2025-04-24,No
17905,2024-H1,3,Medium,2024-06-19,No
17905,2024-H2,1,Low,2025-06-18,No
17905,2025-H1,3,Medium,2024-12-05,No
17905,2025-H2,3,Medium,2026-03-29,No
17906,2024-H1,3,Medium,2026-04-01,No
17906,2024-H2,3,Low,2026-03-19,No
17906,2025-H1,3,High,2025-11-28,No
17906,2025-H2,4,Medium,2025-10-08,No
17907,2024-H1,1,Medium,2026-03-12,No
17907,2024-H2,3,Medium,2025-07-18,No
17907,2025-H1,3,High,2024-09-14,No
17907,2025-H2,3,Low,2025-04-07,No
17908,2024-H1,3,Medium,2024-12-28,No
17908,2024-H2,3,Low,2024-09-22,No
17908,2025-H1,3,Medium,2024-08-20,No
17908,2025-H2,5,Medium,2026-01-11,No
17909,2024-H1,4,Medium,2024-09-26,No
17909,2024-H2,5,Medium,2024-10-18,No
17909,2025-H1,3,Low,2025-08-08,No
17909,2025-H2,5,Medium,2024-11-06,No
17910,2024-H1,3,Medium,2025-03-10,No
17910,2024-H2,4,High,2024-10-13,No
17910,2025-H1,5,Low,2025-05-22,No
17910,2025-H2,3,Medium,2025-02-16,Yes
17911,2024-H1,3,Low,2025-04-06,No
17911,2024-H2,3,Medium,2025-06-11,No
17911,2025-H1,3,Medium,2026-04-21,No
17911,2025-H2,3,Medium,2026-01-08,No
17912,2024-H1,3,Medium,2025-11-25,No
17912,2024-H2,3,Medium,2024-11-27,No
17912,2025-H1,5,Low,2025-06-04,No
17912,2025-H2,3,Medium,2024-07-01,No
17913,2024-H1,4,Low,2026-03-21,No
17913,2024-H2,3,Medium,2024-12-18,No
17913,2025-H1,3,Medium,2025-07-14,No
17913,2025-H2,3,Medium,2026-04-11,No
17914,2024-H1,4,High,2026-04-27,No
17914,2024-H2,3,Medium,2026-05-07,No
17914,2025-H1,5,High,2025-04-01,No
17914,2025-H2,4,Medium,2025-03-12,No
17915,2024-H1,3,Medium,2026-03-26,No
17915,2024-H2,3,Medium,2025-12-27,No
17915,2025-H1,3,Medium,2025-12-31,Yes
17915,2025-H2,3,Medium,2024-08-30,No
17916,2024-H1,3,Medium,2025-04-21,No
17916,2024-H2,3,High,2024-10-24,No
17916,2025-H1,4,Medium,2024-10-25,No
17916,2025-H2,3,Medium,2024-08-28,No
17917,2024-H1,5,Low,2026-02-08,No
17917,2024-H2,3,Medium,2025-07-26,No
17917,2025-H1,3,Medium,2025-01-16,Yes
17917,2025-H2,3,High,2025-12-12,No
17918,2024-H1,5,Medium,2026-05-04,No
17918,2024-H2,2,Low,2025-03-31,No
17918,2025-H1,5,Medium,2025-06-21,No
17918,2025-H2,4,High,2025-03-24,No
17919,2024-H1,4,Medium,2025-03-31,No
17919,2024-H2,3,Medium,2024-11-30,No
17919,2025-H1,3,Medium,2026-04-21,No
17919,2025-H2,3,Low,2024-07-01,No
17920,2024-H1,4,Medium,2024-11-20,Yes
17920,2024-H2,2,Medium,2024-08-08,No
17920,2025-H1,3,High,2025-04-05,No
17920,2025-H2,3,Medium,2026-05-29,No
17921,2024-H1,2,High,2024-12-07,No
17921,2024-H2,4,Medium,2025-11-16,Yes
17921,2025-H1,3,Medium,2025-08-03,No
17921,2025-H2,4,Medium,2025-02-21,No
17922,2024-H1,3,Medium,2024-12-19,No
17922,2024-H2,3,High,2024-07-27,Yes
17922,2025-H1,3,Medium,2025-12-29,No
17922,2025-H2,3,Low,2025-07-06,No
17923,2024-H1,2,Medium,2026-05-21,No
17923,2024-H2,3,High,2025-09-06,No
17923,2025-H1,4,Low,2025-05-06,No
17923,2025-H2,4,Medium,2026-02-03,No
17924,2024-H1,3,Low,2024-08-30,No
17924,2024-H2,3,High,2025-10-14,No
17924,2025-H1,4,Medium,2025-11-14,No
17924,2025-H2,2,Low,2024-07-06,Yes
17925,2024-H1,2,High,2025-09-10,No
17925,2024-H2,4,Low,2025-01-07,No
17925,2025-H1,5,Low,2024-07-06,No
17925,2025-H2,3,Medium,2026-04-07,No
17926,2024-H1,3,Low,2025-06-17,Yes
17926,2024-H2,3,Medium,2025-05-27,No
17926,2025-H1,3,Medium,2025-02-24,No
17926,2025-H2,3,Medium,2025-05-06,Yes
17927,2024-H1,3,Medium,2025-05-22,No
17927,2024-H2,3,High,2024-10-06,No
17927,2025-H1,2,Medium,2025-09-22,No
17927,2025-H2,4,Medium,2025-12-27,No
17928,2024-H1,4,Medium,2024-10-26,No
17928,2024-H2,2,Medium,2026-03-01,No
17928,2025-H1,3,Medium,2026-04-19,No
17928,2025-H2,5,Medium,2026-01-26,No
17929,2024-H1,2,High,2026-05-15,No
17929,2024-H2,3,Low,2025-12-30,No
17929,2025-H1,2,Medium,2025-09-01,No
17929,2025-H2,3,Medium,2025-07-04,No
17930,2024-H1,4,Medium,2025-07-25,No
17930,2024-H2,4,Medium,2025-10-14,No
17930,2025-H1,3,Low,2025-04-22,No
17930,2025-H2,4,Medium,2026-02-26,No
17931,2024-H1,3,High,2026-01-24,No
17931,2024-H2,3,Medium,2026-02-14,No
17931,2025-H1,4,High,2024-10-08,No
17931,2025-H2,4,Medium,2026-04-30,No
17932,2024-H1,5,Medium,2024-09-30,No
17932,2024-H2,4,High,2024-12-16,No
17932,2025-H1,5,Medium,2026-04-07,Yes
17932,2025-H2,3,Medium,2025-11-26,No
17933,2024-H1,3,High,2025-11-30,Yes
17933,2024-H2,3,Medium,2024-08-16,No
17933,2025-H1,3,Medium,2025-04-06,No
17933,2025-H2,3,Medium,2025-04-17,No
17934,2024-H1,5,Medium,2025-06-09,No
17934,2024-H2,4,Medium,2025-10-02,Yes
17934,2025-H1,4,Medium,2024-08-05,Yes
17934,2025-H2,2,Medium,2024-10-13,No
17935,2024-H1,3,Medium,2025-05-30,No
17935,2024-H2,3,Low,2025-10-20,No
17935,2025-H1,3,High,2025-08-10,No
17935,2025-H2,2,Medium,2024-08-22,No
17936,2024-H1,3,Medium,2026-03-22,No
17936,2024-H2,4,Low,2025-12-22,No
17936,2025-H1,5,Medium,2025-10-28,No
17936,2025-H2,2,Medium,2025-03-15,Yes
17937,2024-H1,3,High,2025-10-26,No
17937,2024-H2,3,Medium,2024-08-17,No
17937,2025-H1,3,Low,2024-11-22,No
17937,2025-H2,3,High,2025-09-03,No
17938,2024-H1,4,Medium,2025-12-31,No
17938,2024-H2,5,Medium,2025-01-04,No
17938,2025-H1,3,Medium,2025-02-22,Yes
17938,2025-H2,3,Low,2025-09-02,No
17939,2024-H1,3,High,2026-02-20,No
17939,2024-H2,3,High,2025-10-23,No
17939,2025-H1,3,High,2026-04-23,No
17939,2025-H2,1,Low,2025-06-12,No
17940,2024-H1,3,Medium,2026-05-29,No
17940,2024-H2,4,Medium,2025-07-16,No
17940,2025-H1,3,Medium,2025-10-31,Yes
17940,2025-H2,2,High,2025-10-12,Yes
17941,2024-H1,3,Low,2026-02-21,No
17941,2024-H2,4,Medium,2026-03-27,No
17941,2025-H1,3,High,2024-08-16,No
17941,2025-H2,4,Low,2025-03-28,No
17942,2024-H1,4,Medium,2025-11-22,No
17942,2024-H2,3,High,2025-09-27,No
17942,2025-H1,3,Medium,2025-07-10,Yes
17942,2025-H2,2,Medium,2026-03-12,No
17943,2024-H1,4,High,2025-06-24,No
17943,2024-H2,3,Medium,2024-08-06,Yes
17943,2025-H1,3,Medium,2026-01-09,No
17943,2025-H2,3,Medium,2025-10-10,No
17944,2024-H1,4,Medium,2025-12-12,Yes
17944,2024-H2,5,Medium,2025-11-20,No
17944,2025-H1,3,Medium,2025-01-24,Yes
17944,2025-H2,3,Low,2024-07-08,Yes
17945,2024-H1,3,High,2025-09-09,No
17945,2024-H2,3,Medium,2025-08-30,No
17945,2025-H1,2,Low,2024-11-24,No
17945,2025-H2,5,Medium,2025-03-14,No
17946,2024-H1,3,Medium,2025-02-14,No
17946,2024-H2,3,Medium,2026-01-28,No
17946,2025-H1,1,Medium,2024-09-19,No
17946,2025-H2,3,Medium,2026-03-21,No
17947,2024-H1,2,High,2025-01-01,No
17947,2024-H2,3,Medium,2025-01-06,No
17947,2025-H1,1,Medium,2025-04-15,No
17947,2025-H2,4,Low,2026-02-01,No
17948,2024-H1,2,Medium,2026-02-06,Yes
17948,2024-H2,2,Medium,2024-06-12,No
17948,2025-H1,4,High,2025-08-12,No
17948,2025-H2,2,High,2024-09-03,No
17949,2024-H1,4,Medium,2024-09-20,No
17949,2024-H2,4,Medium,2025-12-24,No
17949,2025-H1,4,High,2025-06-09,No
17949,2025-H2,4,Low,2025-12-10,Yes
17950,2024-H1,5,Medium,2025-10-06,No
17950,2024-H2,3,High,2025-06-21,No
17950,2025-H1,4,Medium,2024-09-03,Yes
17950,2025-H2,3,High,2025-09-17,No
17951,2024-H1,3,Medium,2026-02-01,No
17951,2024-H2,3,High,2025-12-21,No
17951,2025-H1,3,Medium,2024-11-27,No
17951,2025-H2,4,Medium,2024-08-24,No
17952,2024-H1,2,Low,2025-08-04,No
17952,2024-H2,3,High,2024-12-08,No
17952,2025-H1,4,Medium,2025-03-02,No
17952,2025-H2,4,High,2025-08-15,No
17953,2024-H1,3,Medium,2025-09-13,No
17953,2024-H2,5,High,2025-11-06,No
17953,2025-H1,4,Medium,2025-04-17,No
17953,2025-H2,3,Low,2024-11-03,No
17954,2024-H1,1,High,2025-03-10,No
17954,2024-H2,2,Medium,2025-03-06,No
17954,2025-H1,1,Medium,2026-04-06,No
17954,2025-H2,2,Medium,2024-11-10,No
17955,2024-H1,2,Medium,2025-08-12,No
17955,2024-H2,3,Medium,2025-10-18,No
17955,2025-H1,3,Medium,2025-08-29,No
17955,2025-H2,3,Medium,2025-07-26,No
17956,2024-H1,4,High,2025-08-21,No
17956,2024-H2,4,High,2026-03-07,No
17956,2025-H1,3,High,2025-02-28,No
17956,2025-H2,4,Medium,2025-12-31,No
17957,2024-H1,3,Medium,2026-02-02,No
17957,2024-H2,2,High,2026-04-28,No
17957,2025-H1,2,Medium,2025-07-04,No
17957,2025-H2,2,High,2026-03-12,No
17958,2024-H1,3,Medium,2025-08-26,No
17958,2024-H2,1,Medium,2025-10-10,Yes
17958,2025-H1,3,Medium,2024-06-23,No
17958,2025-H2,3,Medium,2025-02-16,No
17959,2024-H1,3,Medium,2024-07-16,No
17959,2024-H2,3,Medium,2025-12-24,No
17959,2025-H1,3,Medium,2025-05-03,No
17959,2025-H2,3,Low,2025-02-11,No
17960,2024-H1,4,Medium,2024-08-20,No
17960,2024-H2,3,Medium,2024-12-06,No
17960,2025-H1,3,High,2025-02-13,No
17960,2025-H2,3,Low,2025-05-07,No
17961,2024-H1,3,Medium,2025-03-02,No
17961,2024-H2,3,Medium,2024-12-02,No
17961,2025-H1,3,Medium,2024-10-14,No
17961,2025-H2,3,Low,2024-11-26,No
17962,2024-H1,3,Low,2026-05-30,No
17962,2024-H2,3,Medium,2024-11-09,No
17962,2025-H1,3,Low,2025-06-16,No
17962,2025-H2,4,Low,2026-02-25,No
17963,2024-H1,4,Medium,2024-06-26,No
17963,2024-H2,3,Medium,2025-02-05,Yes
17963,2025-H1,3,Medium,2025-06-02,No
17963,2025-H2,3,Medium,2026-04-16,No
17964,2024-H1,5,Medium,2026-05-31,No
17964,2024-H2,4,High,2025-05-03,No
17964,2025-H1,4,Medium,2025-05-27,No
17964,2025-H2,4,Medium,2025-05-27,No
17965,2024-H1,3,Medium,2024-06-11,No
17965,2024-H2,4,High,2025-07-27,No
17965,2025-H1,4,High,2024-12-03,No
17965,2025-H2,3,Medium,2026-05-12,No
17966,2024-H1,1,Medium,2024-11-02,No
17966,2024-H2,4,Medium,2026-05-20,No
17966,2025-H1,4,High,2025-08-08,No
17966,2025-H2,4,Medium,2025-08-17,Yes
17967,2024-H1,3,Medium,2024-10-18,Yes
17967,2024-H2,3,Low,2024-12-31,Yes
17967,2025-H1,3,Medium,2025-05-01,No
17967,2025-H2,3,Low,2025-09-28,No
17968,2024-H1,3,Medium,2025-12-03,No
17968,2024-H2,5,High,2026-04-24,No
17968,2025-H1,2,High,2025-04-29,Yes
17968,2025-H2,3,Medium,2025-02-26,No
17969,2024-H1,5,High,2024-10-09,No
17969,2024-H2,3,High,2026-04-14,Yes
17969,2025-H1,5,Medium,2026-03-28,No
17969,2025-H2,3,Medium,2025-01-25,No
17970,2024-H1,2,Medium,2025-10-17,No
17970,2024-H2,3,Low,2026-05-27,Yes
17970,2025-H1,2,Medium,2026-05-29,Yes
17970,2025-H2,3,Medium,2025-03-11,No
17971,2024-H1,1,Medium,2024-12-02,No
17971,2024-H2,4,High,2026-03-18,No
17971,2025-H1,4,High,2024-07-14,No
17971,2025-H2,5,Medium,2024-11-06,No
17972,2024-H1,4,Medium,2025-03-30,No
17972,2024-H2,4,Medium,2024-10-12,No
17972,2025-H1,3,High,2026-05-11,No
17972,2025-H2,4,Medium,2024-10-10,Yes
17973,2024-H1,2,Medium,2025-01-27,No
17973,2024-H2,3,Medium,2024-06-03,No
17973,2025-H1,5,Medium,2026-01-18,No
17973,2025-H2,3,High,2025-12-30,Yes
17974,2024-H1,1,Medium,2025-08-08,No
17974,2024-H2,2,Medium,2026-02-25,No
17974,2025-H1,3,Medium,2026-01-28,Yes
17974,2025-H2,3,Medium,2025-03-14,No
17975,2024-H1,3,Low,2024-09-17,No
17975,2024-H2,3,Medium,2026-05-24,No
17975,2025-H1,4,Medium,2025-04-21,No
17975,2025-H2,3,Medium,2025-04-10,No
17976,2024-H1,2,Medium,2025-06-10,Yes
17976,2024-H2,2,Medium,2025-07-16,Yes
17976,2025-H1,3,Medium,2024-10-03,No
17976,2025-H2,4,Medium,2026-04-30,Yes
17977,2024-H1,2,Low,2024-09-25,Yes
17977,2024-H2,3,Medium,2024-09-12,Yes
17977,2025-H1,2,Medium,2024-08-03,No
17977,2025-H2,3,Medium,2024-06-16,No
17978,2024-H1,4,Medium,2025-11-18,No
17978,2024-H2,3,Medium,2025-04-16,Yes
17978,2025-H1,5,Medium,2026-05-14,No
17978,2025-H2,2,Medium,2025-07-16,No
17979,2024-H1,3,High,2025-05-21,Yes
17979,2024-H2,3,Medium,2025-04-25,No
17979,2025-H1,2,High,2025-07-31,No
17979,2025-H2,3,High,2024-07-31,No
17980,2024-H1,3,Medium,2024-08-29,No
17980,2024-H2,1,Medium,2026-01-09,Yes
17980,2025-H1,3,Medium,2025-01-31,No
17980,2025-H2,4,Medium,2025-10-19,No
17981,2024-H1,3,Medium,2024-12-02,No
17981,2024-H2,4,Medium,2025-11-28,No
17981,2025-H1,4,Medium,2024-09-25,Yes
17981,2025-H2,3,Medium,2025-02-02,No
17982,2024-H1,4,Medium,2025-02-04,No
17982,2024-H2,3,Medium,2026-05-11,No
17982,2025-H1,4,Medium,2025-08-22,No
17982,2025-H2,3,Medium,2025-01-03,No
17983,2024-H1,3,Medium,2025-01-15,No
17983,2024-H2,3,Medium,2024-11-02,Yes
17983,2025-H1,4,Medium,2024-08-28,No
17983,2025-H2,3,Medium,2024-07-24,No
17984,2024-H1,2,High,2025-09-29,No
17984,2024-H2,5,Medium,2024-08-23,Yes
17984,2025-H1,3,Medium,2025-11-15,Yes
17984,2025-H2,1,High,2026-03-18,No
17985,2024-H1,2,Medium,2024-10-16,No
17985,2024-H2,4,Medium,2024-10-05,No
17985,2025-H1,3,Low,2026-02-10,No
17985,2025-H2,2,Medium,2024-09-12,No
17986,2024-H1,4,Medium,2025-05-15,Yes
17986,2024-H2,3,Low,2025-08-03,No
17986,2025-H1,4,Medium,2025-03-30,No
17986,2025-H2,3,High,2024-12-24,No
17987,2024-H1,3,Medium,2026-03-26,Yes
17987,2024-H2,3,Medium,2024-10-07,No
17987,2025-H1,3,High,2024-12-29,Yes
17987,2025-H2,5,Medium,2025-01-23,No
17988,2024-H1,3,Medium,2025-11-19,No
17988,2024-H2,3,Medium,2024-09-10,No
17988,2025-H1,3,High,2024-06-30,Yes
17988,2025-H2,3,Medium,2025-10-28,No
17989,2024-H1,3,Medium,2025-08-16,Yes
17989,2024-H2,2,Low,2024-12-26,No
17989,2025-H1,5,Medium,2025-06-10,No
17989,2025-H2,3,Medium,2024-09-29,Yes
17990,2024-H1,2,Medium,2025-05-04,No
17990,2024-H2,3,Medium,2025-10-15,No
17990,2025-H1,4,Medium,2026-03-30,No
17990,2025-H2,2,Low,2026-03-10,No
17991,2024-H1,4,Medium,2025-06-20,No
17991,2024-H2,3,Medium,2026-05-31,No
17991,2025-H1,3,Medium,2025-04-16,No
17991,2025-H2,4,Medium,2025-11-10,No
17992,2024-H1,5,High,2024-07-08,No
17992,2024-H2,3,Medium,2026-03-24,No
17992,2025-H1,1,Low,2024-10-17,No
17992,2025-H2,4,Medium,2026-01-31,No
17993,2024-H1,3,Low,2024-09-06,No
17993,2024-H2,3,Medium,2025-10-09,No
17993,2025-H1,3,Medium,2024-06-08,No
17993,2025-H2,2,Low,2025-06-26,No
17994,2024-H1,3,Low,2025-09-16,No
17994,2024-H2,3,Medium,2026-02-07,No
17994,2025-H1,3,Medium,2024-09-07,No
17994,2025-H2,4,Medium,2026-03-16,No
17995,2024-H1,3,Medium,2025-05-11,Yes
17995,2024-H2,3,High,2024-08-26,No
17995,2025-H1,4,Medium,2025-10-26,Yes
17995,2025-H2,4,Medium,2025-04-15,No
