employee_id,hashed_employee_id,department,job_level,job_family,location,hire_date,termination_date,employment_status,manager_id,salary_band,performance_rating,engagement_score,promotion_count,last_promotion_date
17487,d349e1e407cb567f026663ab7e7ff5d495e3a955822ba67db3dfea700b00cb30,Support,L1,Product,New York,2024-07-02,2026-03-13,Terminated,534,Band B,3,7.4,0,2024-07-22
17488,b140c0d8ec76f99f93dfb5789d0f11637d25598bb7b0a532655853dd9cd4c593,Engineering,L4,Customer Success,Dublin,2024-03-13,,Active,476,Band C,3,7.2,1,
17489,d8c6da587cab349c5b6179d46fb300b0e5a6315e87f72eaf13f4863bdfb4d641,Finance,L5,Product,Dublin,2023-09-12,,Active,804,Band E,3,8.4,1,
17490,f855b3e65f93972030ea9bcb028b29739832f6b1926ee72b9a28d78c1c7d1d86,Sales,L3,Data,New York,2022-02-19,,Active,874,Band E,3,6.4,0,
17491,e092270550a0e060cd567e52924e12e2ff6933fa4e4a1e58e1758cf816de94da,Product,L5,Data,New York,2024-10-04,,Active,635,Band E,3,9.3,0,2026-03-09
17492,4b8d21265752b6e8ef47a65281e5e1e88ad2313a0001f099c542f71334bf2fae,Support,L4,Recruiting,New York,2023-06-14,,Active,378,Band D,4,4.9,0,
17493,7577498c89871d4f156764faac3a28a6cc2c32346013b0ac67d5265f00ea27e3,Marketing,L4,Software,New York,2021-12-31,,Active,816,Band A,1,9.6,1,2023-02-20
17494,ec5ae8d172f7a893c96681cae55b942ce57d8e9fc9a968b9201d469f896ea6b0,Finance,L2,Customer Success,London,2021-04-09,,Active,331,Band B,4,7.4,0,2021-10-09
17495,4905b2e2b16ea9c2fe15d5874fe937663ecec0b6ddc3cd61402fd66be22aad0b,Marketing,L1,Operations,London,2023-11-05,,Active,307,Band D,2,9.9,1,2025-05-24
17496,455a27a9ccf222754df97dc4fe32c0517a167e83c1f32f6318fdb7fbbc542814,Operations,L1,Recruiting,London,2022-09-30,,Active,250,Band C,2,8.8,1,2026-05-11
17497,c045ed00b9ca5b4d328556183b7317471397a1292bdb8e69dd711c72c434bb4a,People,L3,Data,Remote Canada,2021-08-06,,Active,643,Band A,4,5.9,1,
17498,943cbef5c73445123408076600c9c43d366610498e51ee29bf45f4eebaa9c66a,Engineering,L4,Software,New York,2021-07-08,,Active,219,Band D,3,6.8,0,2025-03-30
17499,79761cfa558dc05d83f62da22785a43940beab9cb95518c503f939e808e1e456,Product,L1,Customer Success,New York,2020-12-02,,Active,368,Band E,3,5.9,2,
17500,ef7402cee3c5e159613ebced01eea3d9f95536f28b267179d463d1b9371b363b,People,L1,Customer Success,Dublin,2021-08-12,,Active,326,Band A,3,9.2,0,2021-08-24
17501,e9812bf47ae4d838b67fffbd9b06092df1a41ca51b9d16ef47a4142f21c71bf8,Support,L4,Product,Remote Canada,2022-11-24,,Active,633,Band E,4,6.9,1,
17502,3ba9f9e0a7db73286f600b5a5d032e2b54f2856a63d3e36e022084c20d270272,Operations,L1,Operations,Remote Canada,2026-03-20,,Active,749,Band E,3,8.5,0,2026-04-06
17503,69f251effe0fc5ef6976d81efdac67cc9a0cf7d3d5ebd22ebfb1617b5ca950dd,Sales,L3,Operations,Ottawa,2026-01-07,2026-03-01,Terminated,564,Band B,2,6.7,1,
17504,bbcea5465e709740b53eed3263304a53f44e52656287a3512e7132e931e9f6bd,Product,L1,Operations,Dublin,2021-12-31,,Active,477,Band B,3,9.4,2,2023-08-09
17505,3aa3de356fe650d5b2ad7f21aea5ffae449da7b038514af178a5f0dcfad18894,Finance,L4,Software,Dublin,2023-05-10,,Active,236,Band A,3,7.2,0,2024-06-05
17506,92c89cee0f8752446e574b6c67bdfe0acdef9d44079e08bc46c9c71f8bd12ec9,Finance,L1,Product,Toronto,2023-02-15,,Active,632,Band E,4,6.6,1,
17507,29c90b07b3bbcdd242931cd75eef81912ca742f96ca11f0974db91a08a2f6664,Engineering,L3,Operations,Toronto,2024-10-05,,Active,228,Band B,2,4.9,2,2025-03-27
17508,adab4fae622e625908cd55bbae4986c2f0fb17116f5790a06374f61cce2a1599,Support,L2,Operations,Ottawa,2024-04-04,,Active,489,Band A,4,7.1,0,2024-07-30
17509,708f24001f97ba0986d7896cfb12eb6dcc58ae0267b4d0b6abaa42e9876acc1c,Support,L1,Customer Success,Remote Canada,2021-07-31,,Active,286,Band B,3,4.7,1,
17510,08140a066bf99ba04a47801da1df19bfdd88a101507e84292e4c517e3b5ec285,People,L3,Data,Dublin,2022-04-10,2024-02-12,Terminated,729,Band E,2,7.7,0,2022-07-04
17511,f4cf9599d00abda5810892ae5c901053a89f4095d95000a51a76b2e73dee6d06,Engineering,L6,Software,Toronto,2022-09-02,,Active,802,Band C,3,6.9,1,
17512,34cbe3e884411302a8db8d508376edd9a4485c75bf20c438dc431f0006a4256b,Support,L3,Product,Toronto,2021-08-29,2022-02-12,Terminated,29,Band A,5,9.7,0,2024-03-22
17513,b40d81e5f3f3241352a1f027ac82a0de0824073c50d24c8c1db4ddaeda23fd21,Marketing,L1,Operations,Toronto,2024-07-18,,Active,530,Band C,3,7.0,2,
17514,5b67ac63c2148103a2c7650ae30bc27e4cac4323dd1adbd4457e71cf2f61423d,Finance,L1,Data,Ottawa,2025-01-19,2025-07-21,Terminated,512,Band C,4,7.5,1,2025-12-07
17515,cd24eb0f3dd6f1b349d27f718883a26c37bbf15619e9d39fd94d405da55a04a1,Marketing,L1,Data,Toronto,2022-01-03,,Active,753,Band D,3,8.4,0,2025-11-09
17516,8b66c8e2e2220366665b41ff51eb9a948631740a42ff3c85aaa0035b7ff93eec,Product,L1,Finance,Ottawa,2023-01-05,,Active,302,Band D,3,2.9,1,
17517,d35c8ee044b25c9c48d3808cb1d7866e6f2ca32649ee5ad61fe86362e0611c8e,People,L1,Finance,New York,2024-09-21,,Active,226,Band B,3,6.5,0,2025-03-22
17518,2ed572a5d864ecd5981c4a6c4561391ae13f8a7b16e7251b5b291b395fad40ef,Finance,L3,Operations,New York,2025-12-18,,Active,610,Band A,5,6.3,0,2026-02-25
17519,5b54cbc26903d28dbca2ae84509928d7b9cbb87541885a5de66acea8ff72e5b2,Product,L5,Finance,Toronto,2020-12-13,,Active,417,Band E,2,4.2,0,2026-05-03
17520,182561f3168d80a1a5d3feef0d0a4335588926bba93bcaa8ebb1bdf115a1ca0d,Finance,L1,Finance,Dublin,2022-02-01,2022-04-11,Terminated,644,Band C,3,8.4,0,2022-04-23
17521,86ea264c34a8ee92ac25c0ea1d82cb5b5956783fdcbd06193af975e628597f69,Finance,L5,Customer Success,London,2024-01-27,,Active,729,Band B,1,8.0,2,
17522,7d417d649c4d917ddc89e5af625e1cee225c673bb2a4ec452f4da0fdfd982c28,Product,L3,Finance,Toronto,2024-09-07,2024-12-29,Terminated,524,Band A,1,8.3,2,2024-11-27
17523,98c6f12cf67e4aa49bc58ad17c9bf711b7e5ebebaeef9e1e63b4ff74936ab2dc,Engineering,L1,Data,Remote Canada,2024-10-25,2025-03-26,Terminated,829,Band E,3,5.8,1,2025-09-04
17524,1036ffba610590762b0aa8d4c067710b3fe5ebb587d5e84e18c318856e054d4a,Support,L4,Finance,Ottawa,2024-12-07,,Active,389,Band E,4,6.5,0,2026-02-17
17525,c3c7fc5549b8a52fbdaeeae1b5dbc1834cd9bb40aa75a8aa3b49afac6f4f43ce,Support,L5,Data,Toronto,2023-07-03,,Active,740,Band C,5,8.3,2,2025-02-06
17526,1822a8ddd87340ffe916166d95ff03bd900dfd7e7ee3dd8b9d4620cdbc310a28,Finance,L2,Operations,New York,2020-07-13,2026-04-04,Terminated,229,Band E,3,6.4,1,2025-09-15
17527,00821613c11f4af19d4c8db9dd7bcbe3f7a88513a9b31aec690c337bf78efd10,Finance,L3,Operations,Remote Canada,2021-06-13,,Active,879,Band D,4,7.7,0,2024-11-22
17528,6b2e2a8cf5ea043c912dacf4c3578131eb15efe278f7627f4603505df343bc79,Marketing,L6,Finance,Dublin,2022-05-17,,Active,499,Band E,3,5.3,1,
17529,9a2b36690690d6f699e68992b6f8bc11bd61b7d469c8f3562c84058dd814f2c2,Operations,L1,Customer Success,Dublin,2022-07-23,,Active,847,Band B,5,5.0,1,
17530,ecd8ff751a15307e60821d37918f6c74097b2388255ab7d2894ccf78b3cb4e8c,Product,L3,Customer Success,Remote Canada,2025-05-24,,Active,601,Band D,3,5.3,2,
17531,847a841969a2fcf1c39a0a34d150c4cecd320270f2ecd38ed9baa3aac891bbea,Operations,L4,Software,Remote Canada,2025-01-31,,Active,156,Band D,3,7.6,2,
17532,f7c79fac5be3a8c864b7a7db921cec3bfd60d115878669978e8931eb104f8484,Product,L2,Data,London,2021-10-30,,Active,314,Band E,3,7.3,0,
17533,11bfb9d50d941ae19f2d451b0bf29ea96e5b454456d41c3434e047605a5c9a7e,Sales,L3,Operations,Dublin,2026-01-15,,Active,644,Band B,5,8.8,0,
17534,6553f6bd8c3cf4474d13609dd79a1f8e40a15a6111372c68b7cf507e06b08a13,Support,L2,Operations,London,2024-11-20,,Active,859,Band B,3,6.5,0,
17535,e0fb589f41f96db467681193c880d38801b62bf7872d16d2788f97a9a72fcba4,People,L3,Recruiting,Toronto,2021-04-26,,Active,21,Band C,3,6.7,0,2026-01-13
17536,93470578e5b44457b07760f448e5b638e2df688d0b88ba4cb89c2af79885e024,People,L1,Finance,Toronto,2021-10-29,2025-11-18,Terminated,53,Band E,3,6.4,0,
17537,c4c455745b9d35ff0d1af35b9ba083ba21aa107464401e17b0a3396bedb72967,People,L2,Customer Success,London,2024-01-15,,Active,431,Band E,4,6.6,1,2026-03-22
17538,318018ad8c3f51a5e15cb41dce9483fdba5c2ff4f70cb5885ff742c5403e643e,Operations,L4,Operations,Remote Canada,2025-01-09,,Active,166,Band B,5,9.0,0,
17539,9fdc2ddeb732265fda6a110fcb9a8c7b07c6088cc4d83636f27589e642cd4eba,Sales,L4,Software,New York,2024-07-08,2025-10-02,Terminated,146,Band C,4,5.9,2,2024-12-09
17540,2b2bcc9eb2b60612da929f086220c29335cd2810a819295d0723c5a2944a44ff,Engineering,L2,Data,Remote Canada,2021-08-12,,Active,523,Band E,2,5.9,0,2023-04-30
17541,c5ade1d7e9e5a635f2528bc9fdc192fe21b01da3c32dda719a9a8599fd11aff8,Sales,L3,Recruiting,London,2024-11-12,,Active,250,Band B,4,7.8,1,2026-03-05
17542,1af3e5930442a1b5a1c7a17ac1d3f216a79e512a6ba65c68cdc3f7ee01297cce,Sales,L3,Customer Success,Toronto,2023-07-22,,Active,228,Band B,5,5.5,0,2024-03-11
17543,0b2862aa62d75f4e5dae0bd093b913e7c4e311fd7c8bc495547f93b8e7e48ea6,Marketing,L2,Software,Ottawa,2024-09-19,,Active,581,Band B,4,5.8,2,
17544,c36122b6306db6218e3fbeb85f11013c8ca13d710d923a19d4f622275ae950df,Finance,L4,Recruiting,Ottawa,2024-07-01,2025-04-17,Terminated,448,Band B,3,6.6,1,2026-05-17
17545,53b0633b3610c20111c527dccb5fc61a1ab05df73c46c39db1a8bd4b1f994446,Operations,L1,Software,Ottawa,2025-09-03,,Active,455,Band A,5,5.6,0,
17546,8f8e5e94a04b935f7e3df51a6e56d5558d218038707bea933c99825f3a698ff3,Support,L2,Finance,London,2023-02-07,,Active,789,Band C,2,6.9,0,
17547,efc2aad7b8e2a5b64100850f5b89aa0c1354e07f4d6a7995c070942dfea1b83d,Marketing,L1,Finance,London,2025-09-21,,Active,774,Band E,5,7.1,1,2026-03-10
17548,ef74d7b7452bea25ed2a6e2e46026f9c3296d888d088c044fdecd93ec248819c,Sales,L3,Recruiting,New York,2022-06-01,,Active,599,Band B,3,8.5,0,
17549,af004637d56427f44bcb9108453a6e93a6367ac6add673080790bbbe56c343c9,People,L3,Operations,Dublin,2023-11-01,2025-04-11,Terminated,394,Band D,3,6.6,0,2025-03-13
17550,af3a9eb3274daf4ba197ecc9824a63e13de9dcac75e87300803053c25f6464b6,Engineering,L2,Product,Ottawa,2021-02-06,,Active,29,Band D,4,7.9,1,2026-01-18
17551,62d76ee39cffdf5dce770c9f8e406616989792843cee5c2e72e97592a0ec8fe0,Operations,L1,Customer Success,New York,2025-09-06,,Active,862,Band D,1,7.4,0,2026-05-25
17552,9d137f2b45044092b0eb45cfdd8f72eef15779dd6acfa40bed6afcba88beebd6,Sales,L3,Finance,Remote Canada,2021-12-20,2023-11-01,Terminated,529,Band C,4,7.4,0,
17553,d57b737a4b771eed30e773474ab6306dab2ba9a2b1a3c86e90bf85da151d1c7b,Engineering,L2,Product,London,2021-06-22,,Active,610,Band A,3,9.1,0,2025-04-08
17554,cb3ea29e088584b888c21cae24e96c350e9f7ce841570f40f618d6abbea15d09,People,L3,Software,New York,2020-08-06,2024-11-20,Terminated,78,Band B,4,9.6,2,
17555,227ae37684d3f170ecd47ca9ad386cb2ee75ce906cb27e07c0f6a85a6a611f34,Sales,L2,Operations,New York,2024-08-01,,Active,736,Band A,3,9.1,0,
17556,c8ae5b4db9dde421ddc0bb93e9e1e68ec6ea4e79569db02323aff537f7f51b56,Sales,L1,Product,London,2020-12-04,,Active,671,Band E,4,8.3,0,2021-07-26
17557,c812024bf0656fc357e71954f4d6b431fc1f44eff462d3c03f767955a7d61341,Finance,L4,Operations,Ottawa,2025-12-17,2026-04-06,Terminated,310,Band A,1,8.6,2,2026-01-01
17558,743a06ae5392b3f1a2badd57698060d69725bfdd975d5d29b361b6624ac1cee7,Product,L1,Recruiting,London,2020-12-31,,Active,846,Band C,3,8.1,1,
17559,fef9aff377589812e8a77c078dfad604c8c7908c4896cf6dd443c7fcaace775f,Marketing,L1,Customer Success,London,2023-02-16,,Active,554,Band A,2,9.2,1,2026-03-27
17560,656c6e7c71b5fe73e09b0a9e41ab4197a3779df3f8efb17b39030f31db972410,People,L2,Operations,Dublin,2026-03-28,,Active,155,Band E,4,8.6,0,
17561,8199088dea622b47998f73ae567ebcee206dda6e3e59407ada3f57848ed76052,Operations,L6,Recruiting,Toronto,2022-03-27,,Active,583,Band A,3,6.8,1,
17562,792446bad7ec129ea5111d61f2fe991ccc8d0fe2111943449ef0bff733e429d4,Marketing,L5,Finance,Dublin,2025-08-13,,Active,227,Band E,3,4.4,0,
17563,5da35d3f3c960067edc259bbd453c61b888155062fbf7a6d049728fb360d6a23,Product,L4,Software,Ottawa,2020-09-03,,Active,334,Band C,3,7.7,0,2021-10-28
17564,7e1163b3868ff3b075aa90a660b024d490bbf987c27fb137784a3ba258ae77fa,Sales,L1,Data,New York,2025-09-20,,Active,734,Band A,5,9.4,0,
17565,5d1ba32bc7f1ca96a73cdc08c119c9a297d772439b453d8e2d2dc898dbb0c6a2,Marketing,L3,Operations,New York,2024-05-13,,Active,559,Band A,3,7.1,2,
17566,65d0c131e1da2a802c7f97ee9ed96d931d344485becfb62de4aa622b13570752,Sales,L3,Operations,Toronto,2022-04-07,,Active,232,Band B,4,5.4,2,2024-12-27
17567,b5f9d03cf1c5d583e25e9384e77d5282a548fd0a18772e47a6f7a85e4a427021,Operations,L1,Product,Ottawa,2024-04-21,,Active,329,Band D,3,7.1,0,
17568,b60952beaf28bf1d276268ef13dbdb82ac239d71c2d8f998bc2c979d82cb040d,Finance,L2,Product,Remote Canada,2023-03-17,,Active,547,Band D,1,8.1,1,
17569,5309bdf2bb0a4afb4059dc847617163a1c06b06f275066ad5a5d180872ef57fd,Sales,L3,Recruiting,Dublin,2022-07-24,,Active,862,Band B,3,5.7,0,
17570,80b79645be384d8162597a76b28062cd35ea1019db9344ebd3f549d05246afa2,People,L2,Customer Success,New York,2025-02-04,,Active,709,Band A,4,6.0,0,
17571,f2c0c481d6d6af0b83c418cd9a25d31dc1ffd303019b7cff7adf84e88f578dcf,Engineering,L1,Recruiting,Remote Canada,2022-07-13,2023-06-21,Terminated,891,Band D,3,7.0,0,
17572,c24802aafcbbb5d0d9f4ff58778800955e3c56280ac70345100d3a9a6ea2653f,People,L1,Customer Success,Ottawa,2022-02-11,,Active,810,Band A,3,9.5,0,
17573,58e1c7a5c10ee0b403fa1207018489d5dcdd4ed095815e2a6c793317c017cbb7,Engineering,L3,Customer Success,New York,2022-07-16,,Active,551,Band B,3,7.1,1,
17574,b83f22b6c073f282fc8e9556f47e3cb0ecb74d950973838f47c4837826ff08e0,Support,L4,Finance,Toronto,2023-06-16,,Active,305,Band D,4,8.0,0,2025-05-28
17575,fa57bd66cb6354a6d8af1e7b47b28589e586bf1303a9080652bf2cfe6b9bbab4,Finance,L1,Software,Remote Canada,2022-04-13,,Active,462,Band D,3,6.7,0,2025-04-01
17576,2b094c4248c216c84aca0e3dbdd79ba28f43b7e9912a7d2190688321f51e5a7a,Operations,L3,Operations,Dublin,2025-05-12,,Active,857,Band E,4,7.6,0,2025-09-22
17577,a50b5be5f4ff7ea94290013a66e36e6dea9aed76a2d5c4bef41e28b4ad4503ed,People,L5,Product,Dublin,2024-04-17,,Active,775,Band C,3,6.5,1,2025-12-21
17578,f957373d2a222c4eb2d4a1ff4cb458e3bebf9e8e6e6d09515d4e23c376f39647,Product,L3,Product,Remote Canada,2022-06-18,,Active,144,Band E,4,10.0,1,2023-03-25
17579,3e88c0584a41035de2c85904f13d7e5f03eab562308106eb2d9c7d8d1d5f65fb,Engineering,L3,Customer Success,Dublin,2023-04-07,,Active,771,Band A,3,7.4,1,
17580,aa5a9f986ac7807086aabaa975644220f15b096acff66096da58781697754a65,Engineering,L1,Software,Toronto,2023-02-08,,Active,717,Band B,3,8.9,1,2024-12-13
17581,ec1a874203c55517f71dfe34ba86744fb41138693a65832b20cfa6f533f75e09,People,L4,Operations,Dublin,2022-09-14,,Active,226,Band C,5,8.1,0,2026-05-05
17582,d67e63e391a41551cb2e17130bb7e5df37fbb8daaa8e27a827919dae07cb2fb3,Engineering,L2,Software,Remote Canada,2020-12-16,,Active,537,Band A,1,5.8,0,
17583,048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,Operations,L2,Finance,Ottawa,2021-04-13,,Active,67,Band E,3,6.0,0,2021-08-25
17584,50003b94adc33b146f5a89df30ecf2a6054b83ae88a204997bcaca8764bf1a53,Marketing,L4,Product,Dublin,2023-12-28,,Active,514,Band A,4,5.6,1,2024-02-28
17585,f443bbd96f97f46715406d27b026e030447ad9e96d55300a62dcdb54bf95a4f3,Sales,L3,Product,Toronto,2026-05-15,,Active,704,Band C,3,8.5,0,
17586,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,Operations,L3,Operations,Dublin,2024-07-21,,Active,447,Band B,1,7.8,0,2025-01-11
17587,554fe5cca7a65543924fcb26db85c90e2052742ad528ffedd93deec91882118b,Marketing,L4,Operations,Dublin,2021-09-17,2025-01-08,Terminated,216,Band C,4,7.1,0,
17588,b65b6d24572830c97c47256ad70692e4abc7c290ffa8cefe322be469accd8d5e,Support,L6,Finance,Dublin,2023-11-21,2026-04-18,Terminated,695,Band E,3,5.9,2,
17589,c553dc3283c858d600428ab9da98653a77b7cd25b18d42f7e342f50e3dd2811d,Operations,L4,Customer Success,Toronto,2023-12-23,,Active,34,Band B,4,7.1,0,2025-09-27
17590,16d4c5bf7eb5f6e804de07bd9f16ac0c6242adaecf20fa778a69734dd8e8aba8,Marketing,L5,Customer Success,Remote Canada,2025-07-20,,Active,893,Band E,3,8.5,2,
17591,724618780674c44bfa4efc015f9416cc1d74c352e3d3a7637598ae2f513e0308,Sales,L2,Operations,New York,2024-09-04,,Active,251,Band D,4,9.2,2,2026-02-25
17592,2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,Marketing,L1,Product,Ottawa,2020-12-04,2025-10-02,Terminated,715,Band B,4,9.4,2,
17593,d5b8de8db1cf22f45e0efd08dc7b38431edfdc53aca4038204460398cd6c21ee,Engineering,L2,Data,Dublin,2021-01-13,2022-10-18,Terminated,467,Band A,3,6.7,0,
17594,ff02364c8aab08a51916bd6a58bf7337b5d60939ee9b5381cce52e3ccbcd6b6d,Operations,L1,Product,Remote Canada,2021-11-17,,Active,460,Band B,4,8.5,3,2022-08-03
17595,c7e19683c93c7fcbfab6f259ebe943a44204981dbf5af4dfc37ef26961758906,Product,L2,Data,London,2025-08-14,2025-08-19,Terminated,484,Band A,3,6.2,1,
17596,62fcdb6ab7d866469212eb68cea38fd06fa6c92dc597ad7711f73cb039111976,Sales,L1,Operations,London,2023-05-20,,Active,61,Band B,4,6.2,1,
17597,d86cb3d8304a2cede047c31ebe6619f33357872d26a21d1367318821e35e09cf,Operations,L2,Software,Ottawa,2022-05-23,,Active,346,Band E,3,7.0,0,2023-07-17
17598,a424f1f01cfab62373257c0cb81da9502e4d88af9bb5f68ac4794f8fef3c2b85,Product,L4,Software,Ottawa,2023-04-14,,Active,128,Band B,4,9.4,0,2024-04-07
17599,598c03472e7a8089a50c5cf01bb63e48c05f1a79ee4898185c5f1ef294d8622a,Sales,L3,Operations,Dublin,2023-01-31,,Active,34,Band A,3,10.0,0,2024-12-10
17600,8569da4a43cf1f5a91beda94cd620c1c09ccbe1720298b8c8a6b628b6116f4c7,People,L1,Product,New York,2021-05-04,,Active,732,Band E,4,4.9,0,2023-01-28
17601,fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,Marketing,L4,Recruiting,London,2022-01-13,,Active,218,Band A,3,9.2,0,
17602,e50725c0eeae06d5084a25d7cae981462f08ed57e7e604cb824844793a5c6dcc,Sales,L3,Customer Success,Remote Canada,2021-08-20,2023-06-23,Terminated,9,Band E,3,9.1,2,2024-06-05
17603,54750e433d92006537b7a49eedc6002e0c97db298cb995f21f8746b7c79d43ce,Operations,L1,Software,New York,2021-03-12,,Active,756,Band A,3,7.8,3,2023-07-26
17604,ca9dd71f2db93f715bbea6fdbd11e0cad4194d54c4763331bb82f561782a3159,Support,L3,Recruiting,Remote Canada,2022-11-23,,Active,534,Band C,3,5.9,1,2025-10-27
17605,a5a72f3838b3d70874ac4a07223544c0dcfa9e2358c85d6b628f44940c1e3e92,Engineering,L3,Recruiting,Remote Canada,2022-07-09,,Active,705,Band A,5,6.8,1,
17606,3a6fe01402333cdf3412fc08782a0ac13adeddf1953ee1df98fb770a0c2ca9ca,Product,L4,Finance,New York,2025-10-19,,Active,69,Band D,4,7.8,0,
17607,0971feccb4757660518949d4320c4ef50975fc055f4083ae75dc9a362f5d8a46,Product,L5,Recruiting,Dublin,2022-05-23,,Active,310,Band B,1,6.2,2,2026-01-06
17608,03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,Product,L1,Finance,Toronto,2023-05-07,2024-01-21,Terminated,583,Band A,3,10.0,0,2026-05-24
17609,ec8e0696e80a8e8c45ebbecc3429597d81a3c106fd5939bc3ed685240ce84c8a,Support,L3,Operations,Remote Canada,2021-01-05,,Active,495,Band E,3,7.5,1,2022-11-11
17610,2cb5647803ac30eb527cd977610f7ed1140e4488daddf7cdef80e3fd08b506e1,Operations,L1,Finance,New York,2023-02-18,2025-01-02,Terminated,268,Band C,3,7.7,0,
17611,00358c94503a8d9e6869efc6e5cdb0e1c8e9eb39b1fd4670206aa82503a575dc,Engineering,L3,Product,Toronto,2020-12-10,,Active,864,Band C,5,7.6,0,
17612,4897b70947bf82f7a5a3e217001e6be4a9b8bd7cea9711ec56500afa9a02a515,People,L4,Finance,New York,2025-09-14,,Active,309,Band E,5,8.8,1,2026-02-14
17613,40c1d250c97702986524dae1c4014dbac4abddab4fbfd395737f4e2fe64a247d,Support,L3,Software,London,2021-11-05,2025-08-01,Terminated,97,Band B,5,7.3,1,
17614,5ee88efb44a62c560639acbabf95fc60f46ad4f3f8aa6492729a4a5e0c610371,Finance,L4,Product,Toronto,2021-08-09,,Active,103,Band A,4,10.0,1,2026-01-11
17615,e8fcb5c680b6bdab983fc8705cf4149d4ffc71e7e1d375ab38582c81a8a222dd,Support,L2,Operations,Ottawa,2020-07-06,,Active,373,Band C,5,8.6,1,2023-01-23
17616,5727fa1d0cb394af6963d460c256bc9fc3f351d90438650cb93aaedbad149274,Sales,L2,Customer Success,London,2021-02-03,,Active,514,Band C,3,7.6,1,
17617,92e41e237eb721c0e2a38a12e0317eb406b0b8a6b26a4fe8e109279caaac26be,Product,L1,Customer Success,Ottawa,2023-05-28,,Active,202,Band E,3,6.0,2,2025-04-21
17618,4ed6385442789c13f187542a75c25ce22295ae4d5286d8bb321926accc327942,Operations,L3,Software,New York,2026-05-29,2026-05-30,Terminated,464,Band A,3,9.0,0,
17619,568755496a2b5ecc57c97f1ae8c52203ab643081ca1b008a1d43e66edfc75eea,Sales,L4,Product,London,2024-05-05,,Active,650,Band E,2,6.7,0,2025-08-05
17620,e0c30f0a043094db8f8db1cad8fce678ce30eadcfe82dcc965a7a9272fd721a1,Finance,L4,Customer Success,New York,2025-05-08,,Active,741,Band B,3,7.9,0,2025-07-24
17621,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,Marketing,L4,Product,Remote Canada,2023-01-05,,Active,311,Band E,3,7.2,1,
17622,87bc9471aaf330556f32e99fc91ca5c1d212e935de2fe03986332e62a7d3e179,Sales,L4,Recruiting,London,2022-09-24,,Active,838,Band D,4,8.8,0,
17623,f4a36ebc5b628a049e769ccc2ae8e21a561ca689717f0b342b96c8ede09c0219,Finance,L2,Data,Dublin,2024-12-09,,Active,700,Band A,5,8.2,1,2025-06-16
17624,832777ca15af30deab6512acb75b148fee8b049caabf9491352ba930951bbc99,Engineering,L4,Software,New York,2022-04-07,2022-10-23,Terminated,638,Band E,4,5.7,1,2026-03-10
17625,5952b6d60763e61ee8e276d8af7831dd8eef96984fecc19ca63005c0b71406b8,Operations,L2,Customer Success,Dublin,2021-03-28,,Active,441,Band E,3,6.1,0,2022-02-17
17626,381c54419245992d7ea79d9df596f09835365c1c34cd76476a82c000ffb8b41c,People,L4,Operations,Ottawa,2020-09-11,,Active,516,Band C,4,6.9,0,2026-03-17
17627,6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,Sales,L5,Customer Success,New York,2021-01-06,2023-12-16,Terminated,206,Band E,5,5.2,2,
17628,1f0e4c406443bc8a01467fd0f5b45a0aa4e95fded6b2c5d85ac532727bfd3c6d,Marketing,L5,Customer Success,London,2022-02-06,,Active,783,Band A,3,6.2,0,2026-03-05
17629,42c4232c19f3a689a22e6d803157d02b34f0c19e729f559a3cf8725850891faa,Engineering,L5,Operations,Toronto,2021-01-12,,Active,286,Band B,3,7.8,1,2025-03-24
17630,6c7d6ed153555780bc12b5dfb928e872d97e1dca0a78c5d86e09f09f806cbf05,Finance,L1,Customer Success,London,2022-08-02,,Active,143,Band D,2,8.5,0,
17631,39dd8755b9b8bfcd7ebfddea520b3076142ba5506e093c54acb923b55f7e6e78,People,L2,Operations,London,2025-07-13,,Active,26,Band B,2,8.2,2,
17632,3a1e59019ccaa8bc0f560a4042b1415d5fb7b0436c1f665d309b3f6cefea7d83,Sales,L2,Recruiting,Dublin,2024-11-22,,Active,341,Band A,4,6.5,0,2025-07-11
17633,6441cd44226ffccd5cda9825c82156f6989c0ac691ecbcdbb06ba44c2c03e0e4,Marketing,L3,Finance,Dublin,2026-05-31,,Active,98,Band C,3,10.0,1,
17634,166572dff8d5aedada06bc75f068301e14a3c203b9fd850bf4606292acd135f5,Operations,L2,Product,Remote Canada,2023-07-11,,Active,643,Band B,3,7.5,1,2026-02-03
17635,3139ea2a50e3a141080518e586ca669193eae16c2639b9e1b17b3fe42e21cfae,Engineering,L5,Recruiting,Ottawa,2024-10-21,,Active,542,Band C,3,5.2,2,
17636,21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,People,L6,Data,Toronto,2022-03-30,,Active,750,Band B,3,6.7,0,2022-11-22
